Serial,Team Lead,Operator,Start,Finish,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time.1,Serial Test,Time.2,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time.3,Program Test,Time.4,Batch Test,Time.5,Bluetooth Test,RSSI,MAC.1,Time.6,LED Test,CurrentBase,CurrentG,CurrentR,Time.7,Button Test,Time.8,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time.9
101010980,KMANE,KMANE,2021-08-06T08:38:35.5216249+10:00,2021-08-06T08:38:40.5290802+10:00,682051906,2,True,5007,True,EA:37:5B:E1:81:6A,1931,True,0.0,True,0.0,3127.0,2983.0,5892.0,4862.0,9211.0,3195.0,9487.0,2015.0,96.0,7597.0,7675.0,13.0,True,8.0,True,49.0,True,-52.0,EA:37:5B:E1:81:6A,1439.0,True,3223.0,5002.0,5221.0,697.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101010981,KMANE,KMANE,2021-08-06T08:31:44.2645334+10:00,2021-08-06T08:31:49.0696503+10:00,682051906,2,True,4805,True,FB:D9:A2:A8:3B:09,1898,True,0.0,True,0.0,3122.0,2967.0,5967.0,4830.0,4689.0,3243.0,8266.0,2101.0,818.0,7575.0,7845.0,21.0,True,9.0,True,256.0,True,-51.0,FB:D9:A2:A8:3B:09,1600.0,True,3169.0,5006.0,5152.0,149.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
101010982,KMANE,KMANE,2021-08-06T08:56:40.7644747+10:00,2021-08-06T08:56:45.0434965+10:00,682051906,2,True,4279,True,FB:71:5C:E2:4A:D7,1828,True,0.0,True,0.0,3156.0,3026.0,5961.0,4927.0,7089.0,3184.0,10500.0,2037.0,238.0,7599.0,7471.0,10.0,True,11.0,True,50.0,True,-51.0,FB:71:5C:E2:4A:D7,1137.0,True,3139.0,5019.0,5155.0,366.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010983,KMANE,KMANE,2021-08-06T08:34:14.4511056+10:00,2021-08-06T08:34:19.6054988+10:00,682449290,4,True,5154,True,C4:84:32:B6:FE:7C,1984,True,0.0,True,0.0,3085.0,2892.0,5800.0,4626.0,3955.0,3206.0,7810.0,2026.0,264.0,5857.0,6158.0,48.0,True,519.0,True,48.0,True,-52.0,C4:84:32:B6:FE:7C,1006.0,True,3217.0,4972.0,5161.0,650.0,True,602.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101010984,KMANE,KMANE,2021-08-06T08:33:02.8278020+10:00,2021-08-06T08:33:07.5843259+10:00,682449290,4,True,4756,True,D2:78:5E:0D:6E:DE,1811,True,0.0,True,0.0,3103.0,2917.0,5811.0,4696.0,5679.0,3216.0,6577.0,2031.0,244.0,5813.0,6226.0,13.0,True,16.0,True,296.0,True,-52.0,D2:78:5E:0D:6E:DE,1487.0,True,3155.0,4898.0,5080.0,263.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101010985,KMANE,KMANE,2021-08-06T08:39:10.1513766+10:00,2021-08-06T08:39:14.5987817+10:00,682051906,2,True,4447,True,D4:6B:4F:78:DF:C0,1799,True,0.0,True,0.0,3068.0,2944.0,5795.0,4771.0,5769.0,3195.0,9180.0,2053.0,348.0,7319.0,7345.0,13.0,True,16.0,True,49.0,True,-51.0,D4:6B:4F:78:DF:C0,1342.0,True,3183.0,4967.0,5159.0,348.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010986,KMANE,KMANE,2021-08-06T08:56:30.2958140+10:00,2021-08-06T08:56:35.7922419+10:00,682581923,3,True,5496,True,EF:4C:91:47:F5:EE,1935,True,0.0,True,0.0,3100.0,2950.0,5811.0,4744.0,6059.0,3173.0,10064.0,1913.0,2.0,7023.0,6975.0,56.0,True,17.0,True,35.0,True,-51.0,EF:4C:91:47:F5:EE,2397.0,True,3130.0,4889.0,5025.0,185.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
101010987,KMANE,KMANE,2021-08-06T08:55:59.5914700+10:00,2021-08-06T08:56:03.4831983+10:00,682051906,2,True,3891,True,E3:3C:B3:7E:E0:30,1891,True,0.0,True,0.0,3071.0,2875.0,5758.0,4562.0,7659.0,3232.0,11120.0,2064.0,134.0,5851.0,6169.0,6.0,True,8.0,True,49.0,True,-53.0,E3:3C:B3:7E:E0:30,818.0,True,3212.0,4896.0,4988.0,251.0,True,589.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010988,KMANE,KMANE,2021-08-06T08:29:55.6279879+10:00,2021-08-06T08:29:59.9037358+10:00,682051906,2,True,4275,True,DD:D1:24:B7:10:D1,1716,True,0.0,True,0.0,3064.0,2867.0,5736.0,4562.0,7834.0,3136.0,11368.0,2005.0,3.0,6929.0,7111.0,51.0,True,17.0,True,35.0,True,-53.0,DD:D1:24:B7:10:D1,1408.0,True,3282.0,4957.0,5116.0,173.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,277.0
101010989,KMANE,KMANE,2021-08-06T08:30:15.7709558+10:00,2021-08-06T08:30:20.1896904+10:00,682051906,2,True,4418,True,CC:C2:4B:5B:A3:A4,1978,True,0.0,True,0.0,3113.0,2938.0,5913.0,4793.0,8829.0,3297.0,10795.0,2144.0,908.0,6084.0,5971.0,57.0,True,17.0,True,36.0,True,-51.0,CC:C2:4B:5B:A3:A4,1219.0,True,3253.0,5075.0,5184.0,225.0,True,594.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101010990,KMANE,KMANE,2021-08-06T08:53:16.2280239+10:00,2021-08-06T08:53:20.6275368+10:00,682449290,4,True,4399,True,EE:39:B7:FE:EA:49,1965,True,0.0,True,0.0,3105.0,2918.0,5827.0,4669.0,8176.0,3168.0,7524.0,2053.0,351.0,7394.0,7004.0,6.0,True,15.0,True,43.0,True,-53.0,EE:39:B7:FE:EA:49,1226.0,True,3235.0,4948.0,5081.0,239.0,True,604.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,291.0
101010992,KMANE,KMANE,2021-08-06T08:54:31.5458555+10:00,2021-08-06T08:54:36.0487267+10:00,682581923,3,True,4501,True,D0:88:0A:6F:3A:9D,2053,True,0.0,True,0.0,3109.0,2924.0,5881.0,4798.0,4885.0,3259.0,7051.0,2064.0,500.0,6906.0,7059.0,12.0,True,23.0,True,48.0,True,-52.0,D0:88:0A:6F:3A:9D,1244.0,True,3185.0,4857.0,5050.0,230.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101010993,KMANE,KMANE,2021-08-06T08:55:02.8900104+10:00,2021-08-06T08:55:07.8707700+10:00,682449290,4,True,4980,True,C7:AC:5D:D3:16:20,1912,True,0.0,True,0.0,3077.0,2897.0,5725.0,4664.0,8992.0,3125.0,4875.0,2005.0,2.0,6294.0,6278.0,9.0,True,15.0,True,50.0,True,-53.0,C7:AC:5D:D3:16:20,1550.0,True,3219.0,5011.0,5189.0,579.0,True,587.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101010994,KMANE,KMANE,2021-08-06T09:23:17.6897009+10:00,2021-08-06T09:23:22.1533111+10:00,682630989,1,True,4463,True,FA:3E:EC:03:25:0F,1971,True,0.0,True,0.0,3007.0,2668.0,5629.0,4187.0,5383.0,3227.0,9378.0,2010.0,419.0,6802.0,6659.0,54.0,True,18.0,True,48.0,True,-53.0,FA:3E:EC:03:25:0F,1348.0,True,3342.0,4991.0,5177.0,139.0,True,594.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,285.0
101010995,KMANE,KMANE,2021-08-06T09:01:04.6232020+10:00,2021-08-06T09:01:08.5777616+10:00,682581923,3,True,3954,True,F6:98:BE:34:0B:D5,1906,True,0.0,True,0.0,3126.0,2988.0,5940.0,4868.0,6507.0,3238.0,9883.0,2090.0,600.0,6397.0,7125.0,8.0,True,17.0,True,35.0,True,-55.0,F6:98:BE:34:0B:D5,742.0,True,3239.0,4853.0,4964.0,373.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010996,KMANE,KMANE,2021-08-06T09:01:20.0985164+10:00,2021-08-06T09:01:24.4101493+10:00,682449290,4,True,4311,True,C0:82:AE:EE:90:2F,1912,True,0.0,True,0.0,3122.0,2962.0,5918.0,4787.0,8380.0,3243.0,6255.0,2021.0,443.0,6521.0,6283.0,6.0,True,15.0,True,50.0,True,-52.0,C0:82:AE:EE:90:2F,1120.0,True,3132.0,4984.0,5082.0,340.0,True,588.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010997,KMANE,KMANE,2021-08-06T08:55:52.9814476+10:00,2021-08-06T08:55:57.7392191+10:00,682449290,4,True,4757,True,C5:94:B0:F7:75:CC,1834,True,0.0,True,0.0,3120.0,2957.0,5870.0,4787.0,5900.0,3259.0,9119.0,2021.0,127.0,6275.0,5866.0,8.0,True,8.0,True,48.0,True,-52.0,C5:94:B0:F7:75:CC,1635.0,True,3207.0,5012.0,5101.0,345.0,True,600.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101010998,KMANE,KMANE,2021-08-06T08:34:20.2020201+10:00,2021-08-06T08:34:24.6083007+10:00,682630989,1,True,4406,True,EA:10:D9:23:07:E3,1906,True,0.0,True,0.0,3120.0,2961.0,5892.0,4814.0,7837.0,3179.0,9159.0,2058.0,265.0,6960.0,7013.0,5.0,True,14.0,True,35.0,True,-52.0,EA:10:D9:23:07:E3,1431.0,True,3251.0,4995.0,5145.0,145.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101010999,KMANE,KMANE,2021-08-06T08:55:18.5368372+10:00,2021-08-06T08:55:24.6155109+10:00,682449290,4,True,6078,True,CA:13:52:59:CC:66,2357,True,0.0,True,0.0,3113.0,2946.0,5865.0,4766.0,7549.0,3184.0,7890.0,2031.0,160.0,7222.0,6924.0,48.0,True,17.0,True,35.0,True,-52.0,CA:13:52:59:CC:66,2098.0,True,3301.0,4899.0,5054.0,629.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101011000,KMANE,KMANE,2021-08-06T08:39:05.0555471+10:00,2021-08-06T08:39:10.0866489+10:00,682630989,1,True,5031,True,FC:DE:85:7D:49:E8,2132,True,0.0,True,0.0,3113.0,2945.0,5934.0,4798.0,6118.0,3168.0,10821.0,2021.0,464.0,6819.0,6585.0,154.0,True,81.0,True,46.0,True,-53.0,FC:DE:85:7D:49:E8,1033.0,True,3355.0,4982.0,5089.0,683.0,True,604.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,289.0
101011001,KMANE,KMANE,2021-08-06T08:59:17.2963007+10:00,2021-08-06T08:59:21.6170714+10:00,682051906,2,True,4320,True,E8:49:41:3F:63:45,1870,True,0.0,True,0.0,3107.0,2944.0,5811.0,4728.0,11645.0,3173.0,8340.0,2010.0,23.0,6601.0,6201.0,17.0,True,13.0,True,47.0,True,-53.0,E8:49:41:3F:63:45,1166.0,True,3282.0,4946.0,4955.0,329.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011002,KMANE,KMANE,2021-08-06T08:53:52.3935328+10:00,2021-08-06T08:53:56.8491509+10:00,682449290,4,True,4455,True,F0:87:5A:CA:98:D3,1988,True,0.0,True,0.0,3157.0,3023.0,5929.0,4894.0,8442.0,3232.0,11449.0,1967.0,152.0,7057.0,6950.0,15.0,True,17.0,True,30.0,True,-52.0,F0:87:5A:CA:98:D3,1370.0,True,3230.0,5002.0,5441.0,145.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101011003,KMANE,KMANE,2021-08-06T08:54:59.6734525+10:00,2021-08-06T08:55:04.4972415+10:00,682581923,3,True,4823,True,C4:D0:05:69:E0:F2,1833,True,0.0,True,0.0,3106.0,2927.0,5822.0,4701.0,7204.0,3211.0,8045.0,1946.0,194.0,7571.0,7773.0,57.0,True,17.0,True,271.0,True,-53.0,C4:D0:05:69:E0:F2,1399.0,True,3191.0,4867.0,4984.0,356.0,True,599.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011006,KMANE,KMANE,2021-08-06T08:40:10.4106359+10:00,2021-08-06T08:40:15.5422216+10:00,682581923,3,True,5131,True,F2:C9:F6:ED:02:AD,1986,True,0.0,True,0.0,3175.0,3044.0,6010.0,5039.0,9542.0,3291.0,9257.0,2090.0,723.0,7624.0,8126.0,14.0,True,8.0,True,64.0,True,-53.0,F2:C9:F6:ED:02:AD,1518.0,True,3144.0,4739.0,4977.0,673.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
101011007,KMANE,KMANE,2021-08-06T08:55:10.4193639+10:00,2021-08-06T08:55:14.8143768+10:00,682051906,2,True,4395,True,E8:8D:7B:80:77:8A,1858,True,0.0,True,0.0,3150.0,3012.0,5967.0,4943.0,11243.0,3189.0,11197.0,2005.0,108.0,7592.0,7954.0,12.0,True,20.0,True,40.0,True,-51.0,E8:8D:7B:80:77:8A,1417.0,True,3225.0,5060.0,5480.0,159.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101011008,KMANE,KMANE,2021-08-06T08:31:49.3499925+10:00,2021-08-06T08:31:54.1706606+10:00,682581923,3,True,4820,True,F2:DC:C3:C8:2B:EC,1982,True,0.0,True,0.0,3132.0,2990.0,5865.0,4835.0,9930.0,3147.0,10900.0,1956.0,22.0,6894.0,7116.0,55.0,True,17.0,True,49.0,True,-52.0,F2:DC:C3:C8:2B:EC,1644.0,True,3108.0,4954.0,5399.0,184.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011009,KMANE,KMANE,2021-08-06T08:32:59.5011471+10:00,2021-08-06T08:33:04.5031805+10:00,682581923,3,True,5002,True,D0:5B:56:F7:48:3E,1889,True,0.0,True,0.0,3083.0,2854.0,5876.0,4653.0,9914.0,3265.0,10849.0,2069.0,615.0,7222.0,8086.0,8.0,True,17.0,True,49.0,True,-53.0,D0:5B:56:F7:48:3E,1925.0,True,3182.0,4801.0,5219.0,216.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101011010,KMANE,KMANE,2021-08-06T08:52:15.8872770+10:00,2021-08-06T08:52:20.8682774+10:00,682449290,4,True,4981,True,D8:E0:41:09:A0:90,1788,True,0.0,True,0.0,3113.0,2965.0,5843.0,4712.0,8123.0,3125.0,10821.0,1946.0,2.0,7667.0,7439.0,52.0,True,17.0,True,35.0,True,-51.0,D8:E0:41:09:A0:90,2017.0,True,3230.0,4970.0,5445.0,198.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011011,KMANE,KMANE,2021-08-06T08:55:15.0364052+10:00,2021-08-06T08:55:19.2895969+10:00,682581923,3,True,4253,True,C1:47:74:1E:65:62,1709,True,0.0,True,0.0,3128.0,2981.0,5870.0,4852.0,4807.0,3200.0,9869.0,1962.0,20.0,7926.0,7772.0,56.0,True,17.0,True,35.0,True,-53.0,C1:47:74:1E:65:62,1271.0,True,3167.0,4958.0,5386.0,295.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101011013,KMANE,KMANE,2021-08-06T08:54:48.1554941+10:00,2021-08-06T08:54:52.2551875+10:00,682449290,4,True,4099,True,F2:4A:E9:B8:C0:42,1843,True,0.0,True,0.0,3124.0,2976.0,5918.0,4841.0,7686.0,3179.0,5172.0,2042.0,719.0,7962.0,7632.0,6.0,True,9.0,True,48.0,True,-54.0,F2:4A:E9:B8:C0:42,1138.0,True,3160.0,5077.0,5509.0,178.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
101011014,KMANE,KMANE,2021-08-06T08:31:30.2694022+10:00,2021-08-06T08:31:34.5662983+10:00,682449290,4,True,4296,True,E0:9C:19:7F:19:28,1794,True,0.0,True,0.0,3131.0,2946.0,5972.0,4744.0,7394.0,3281.0,8642.0,2053.0,809.0,6892.0,7249.0,10.0,True,9.0,True,49.0,True,-52.0,E0:9C:19:7F:19:28,1352.0,True,3207.0,5028.0,5409.0,212.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011015,KMANE,KMANE,2021-08-06T09:01:10.8006700+10:00,2021-08-06T09:01:14.7030299+10:00,682630989,1,True,3902,True,CA:4C:10:80:89:CD,1850,True,0.0,True,0.0,3133.0,2967.0,5881.0,4830.0,6559.0,3227.0,10655.0,1999.0,194.0,8769.0,8300.0,11.0,True,23.0,True,43.0,True,-53.0,CA:4C:10:80:89:CD,834.0,True,3198.0,5103.0,5560.0,266.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
101011016,KMANE,KMANE,2021-08-06T08:34:06.0406365+10:00,2021-08-06T08:34:09.8530439+10:00,682630989,1,True,3812,True,EA:5E:50:F7:0C:87,1844,True,0.0,True,0.0,3135.0,2983.0,5870.0,4782.0,8737.0,3131.0,6890.0,1999.0,14.0,7655.0,7786.0,16.0,True,8.0,True,40.0,True,-53.0,EA:5E:50:F7:0C:87,732.0,True,3230.0,5150.0,5587.0,305.0,True,591.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
101011017,KMANE,KMANE,2021-08-06T08:51:09.1112370+10:00,2021-08-06T08:51:14.2117884+10:00,682581923,3,True,5100,True,D9:44:17:55:06:DB,2196,True,0.0,True,0.0,3108.0,2910.0,5843.0,4605.0,11249.0,3248.0,8387.0,2015.0,143.0,6204.0,6577.0,169.0,True,78.0,True,48.0,True,-53.0,D9:44:17:55:06:DB,1299.0,True,3119.0,4947.0,5363.0,417.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011018,KMANE,KMANE,2021-08-06T08:31:39.4966031+10:00,2021-08-06T08:31:44.1305516+10:00,682630989,1,True,4633,True,D7:04:77:7A:83:17,2229,True,0.0,True,0.0,3134.0,2966.0,5940.0,4814.0,9841.0,3265.0,8936.0,2026.0,596.0,7503.0,7769.0,9.0,True,8.0,True,50.0,True,-51.0,D7:04:77:7A:83:17,1034.0,True,3203.0,5080.0,5280.0,430.0,True,593.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011019,KMANE,KMANE,2021-08-06T09:18:15.9508273+10:00,2021-08-06T09:18:19.8218201+10:00,682051906,2,True,3870,True,F8:91:07:70:0E:F7,1762,True,0.0,True,0.0,3105.0,2914.0,5870.0,4803.0,11576.0,3189.0,10151.0,2074.0,934.0,8456.0,8458.0,53.0,True,17.0,True,35.0,True,-52.0,F8:91:07:70:0E:F7,914.0,True,3166.0,4966.0,5087.0,198.0,True,598.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011020,KMANE,KMANE,2021-08-06T08:56:05.7315287+10:00,2021-08-06T08:56:10.6525354+10:00,682449290,4,True,4921,True,C0:81:9E:3E:94:B0,1846,True,0.0,True,0.0,3135.0,2997.0,5934.0,4894.0,6560.0,3216.0,11062.0,2058.0,578.0,7128.0,6677.0,60.0,True,16.0,True,35.0,True,-51.0,C0:81:9E:3E:94:B0,1421.0,True,3237.0,5207.0,5152.0,651.0,True,596.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,288.0
101011021,KMANE,KMANE,2021-08-06T09:01:07.4828424+10:00,2021-08-06T09:01:12.3798560+10:00,682449290,4,True,4897,True,FB:1E:8B:DE:18:1F,2017,True,0.0,True,0.0,3096.0,2939.0,5800.0,4723.0,4248.0,3093.0,12065.0,1951.0,18.0,6663.0,6548.0,6.0,True,16.0,True,316.0,True,-52.0,FB:1E:8B:DE:18:1F,1290.0,True,3139.0,4984.0,5412.0,379.0,True,595.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011022,KMANE,KMANE,2021-08-06T08:37:01.6160167+10:00,2021-08-06T08:37:05.2636273+10:00,682581923,3,True,3647,True,D5:67:CA:08:86:B2,694,True,0.0,True,0.0,3103.0,2940.0,5827.0,4728.0,7740.0,3189.0,6980.0,1999.0,192.0,7564.0,7043.0,21.0,True,8.0,True,337.0,True,-53.0,D5:67:CA:08:86:B2,1240.0,True,3112.0,4904.0,5346.0,454.0,True,600.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011023,KMANE,KMANE,2021-08-06T08:32:53.4935766+10:00,2021-08-06T08:32:57.5644036+10:00,682630989,1,True,4070,True,C8:20:DE:CE:19:26,1901,True,0.0,True,0.0,3128.0,2975.0,5934.0,4862.0,6274.0,3232.0,10601.0,2069.0,503.0,6940.0,7540.0,58.0,True,16.0,True,45.0,True,-53.0,C8:20:DE:CE:19:26,985.0,True,3228.0,5097.0,5607.0,175.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,287.0
101011024,KMANE,KMANE,2021-08-06T09:01:27.0166755+10:00,2021-08-06T09:01:32.1128984+10:00,682051906,2,True,5096,True,F9:6A:51:CC:1B:60,1973,True,0.0,True,0.0,3125.0,2966.0,5897.0,4868.0,7696.0,3216.0,8103.0,2015.0,310.0,7312.0,7562.0,12.0,True,16.0,True,50.0,True,-51.0,F9:6A:51:CC:1B:60,1698.0,True,3285.0,4998.0,5098.0,463.0,True,601.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011025,KMANE,KMANE,2021-08-06T08:55:06.7835532+10:00,2021-08-06T08:55:10.6851999+10:00,682630989,1,True,3901,True,EF:DB:1D:CD:69:EB,1715,True,0.0,True,0.0,3112.0,2969.0,5838.0,4760.0,8857.0,3195.0,12057.0,1999.0,123.0,6282.0,6517.0,48.0,True,17.0,True,35.0,True,-52.0,EF:DB:1D:CD:69:EB,1019.0,True,3344.0,4993.0,5166.0,197.0,True,590.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,273.0
101011027,KMANE,KMANE,2021-08-06T08:38:32.7172002+10:00,2021-08-06T08:38:36.6452602+10:00,682630989,1,True,3928,True,CC:C3:56:A5:FE:52,1869,True,0.0,True,0.0,3133.0,2988.0,5929.0,4841.0,9860.0,3179.0,6294.0,1967.0,244.0,6720.0,7061.0,48.0,True,17.0,True,35.0,True,-52.0,CC:C3:56:A5:FE:52,879.0,True,3246.0,5121.0,5230.0,191.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,267.0
101011028,KMANE,KMANE,2021-08-06T08:53:08.1870453+10:00,2021-08-06T08:53:12.4911597+10:00,682051906,2,True,4304,True,C9:E4:34:11:74:51,1750,True,0.0,True,0.0,3129.0,2971.0,5892.0,4830.0,9619.0,3286.0,11470.0,2031.0,480.0,6882.0,6995.0,52.0,True,17.0,True,35.0,True,-53.0,C9:E4:34:11:74:51,1383.0,True,3223.0,5102.0,5466.0,150.0,True,619.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,289.0
101011031,KMANE,KMANE,2021-08-06T08:35:44.3588857+10:00,2021-08-06T08:35:48.6006784+10:00,682581923,3,True,4241,True,F5:19:41:ED:E3:BB,2059,True,0.0,True,0.0,3100.0,2990.0,5833.0,4841.0,6539.0,3152.0,9010.0,2010.0,307.0,6415.0,5697.0,9.0,True,8.0,True,49.0,True,-52.0,F5:19:41:ED:E3:BB,1006.0,True,3278.0,4861.0,5030.0,210.0,True,623.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774146,KMANE,KMANE,2021-08-06T09:18:24.6960409+10:00,2021-08-06T09:18:28.8240462+10:00,682630989,1,True,4128,True,F7:30:CB:22:F6:1A,1771,True,0.0,True,0.0,3133.0,2995.0,5945.0,4953.0,8339.0,3211.0,9429.0,2080.0,525.0,7237.0,7313.0,8.0,True,14.0,True,315.0,True,-52.0,F7:30:CB:22:F6:1A,930.0,True,3355.0,5077.0,5511.0,217.0,True,592.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,272.0
117774149,KMANE,KMANE,2021-08-06T08:51:36.8253499+10:00,2021-08-06T08:51:42.2510049+10:00,682581923,3,True,5425,True,E1:82:6E:9D:36:02,1968,True,0.0,True,0.0,3142.0,2990.0,5977.0,4948.0,9630.0,3254.0,10250.0,2074.0,878.0,6036.0,5989.0,8.0,True,10.0,True,46.0,True,-52.0,E1:82:6E:9D:36:02,2237.0,True,3235.0,4943.0,5106.0,282.0,True,603.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,265.0
117774150,KMANE,KMANE,2021-08-06T09:21:58.8927845+10:00,2021-08-06T09:22:03.1567283+10:00,682449290,4,True,4263,True,EC:75:18:47:58:C0,1732,True,0.0,True,0.0,3075.0,2825.0,5800.0,4503.0,9312.0,3232.0,9070.0,2053.0,283.0,6436.0,6275.0,51.0,True,18.0,True,50.0,True,-52.0,EC:75:18:47:58:C0,1391.0,True,3321.0,4993.0,5132.0,146.0,True,597.0,True,CovidHomeAg,4.0,N/A ,21192-473,Sponsored,2022-08-31,89.1.607,F1000227 COVID Ag,271.0
