TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-3,CEQ0134,EPL-AR3-Line1,D1012493,1.81,6171-R&D-00000077,21192-474,21192-474,M1000226,2022-08-31,F1000227 COVID RC4,D1012492,1.3.7887.17225

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
SJAMESON,KMANE,2021-08-06T10:04:40.3773593+10:00,2021-08-06T10:04:54.6485519+10:00,117774095,682051906,2,True,14271,True,EE:AC:47:6F:91:FE,1840,True,0,True,0,3129,2990,5870,4862,8364,3222,7121,2053,179,7069,7469,55,True,7396,True,2363,True,-52,EE:AC:47:6F:91:FE,779,True,3291,4987,5432,601,True,611,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614
SJAMESON,KMANE,2021-08-06T10:04:43.7347225+10:00,2021-08-06T10:04:58.6048426+10:00,101010866,682581923,3,True,14870,True,E3:36:38:93:BE:20,2010,True,0,True,0,3128,2960,5913,4814,5055,3238,10181,2031,463,6529,7114,6,True,7483,True,2481,True,-53,E3:36:38:93:BE:20,1209,True,3176,4774,4927,415,True,616,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642
SJAMESON,KMANE,2021-08-06T10:04:49.1731364+10:00,2021-08-06T10:05:03.3651662+10:00,101010872,682449290,4,True,14192,True,E6:38:93:EF:75:2C,1662,True,0,True,0,3120,2941,5865,4782,10989,3232,11655,1999,408,7710,7896,53,True,7492,True,2390,True,-53,E6:38:93:EF:75:2C,886,True,3167,4781,4940,457,True,623,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,621
SJAMESON,KMANE,2021-08-06T10:04:54.9019348+10:00,2021-08-06T10:05:09.9528679+10:00,101010867,682630989,1,True,15050,True,F4:D3:31:3A:C9:AB,2041,True,0,True,0,3093,2893,5806,4594,4609,3206,8824,2037,90,8261,8561,15,True,7659,True,2430,True,-53,F4:D3:31:3A:C9:AB,1264,True,3235,4925,5088,359,True,623,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645
SJAMESON,KMANE,2021-08-06T10:04:58.1724762+10:00,2021-08-06T10:05:12.7185997+10:00,117774091,682051906,2,True,14546,True,C4:A6:EB:55:8A:C8,2033,True,0,True,0,3117,2957,5913,4814,5756,3147,9159,2010,372,7161,6730,39,True,7440,True,2421,True,-53,C4:A6:EB:55:8A:C8,910,True,3319,5023,5447,420,True,625,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645
SJAMESON,KMANE,2021-08-06T10:05:01.7820232+10:00,2021-08-06T10:05:16.1368907+10:00,101010860,682581923,3,True,14354,True,D1:35:FC:3D:6A:29,2041,True,0,True,0,3122,2960,5902,4814,7286,3232,10598,2117,843,6499,6590,7,True,7385,True,2398,True,-52,D1:35:FC:3D:6A:29,887,True,3203,4814,4980,359,True,626,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644
SJAMESON,KMANE,2021-08-06T10:05:07.1925204+10:00,2021-08-06T10:05:21.6852994+10:00,117774107,682449290,4,True,14492,True,C8:FA:A6:B5:C0:AF,2047,True,0,True,0,3066,2848,5833,4658,9441,3184,10076,2064,466,6796,7207,6,True,7433,True,2397,True,-52,C8:FA:A6:B5:C0:AF,767,True,3333,4915,5363,565,True,626,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644
SJAMESON,KMANE,2021-08-06T10:05:13.8918331+10:00,2021-08-06T10:05:28.2799954+10:00,117774098,682630989,1,True,14388,True,F4:92:69:47:40:BA,2006,True,0,True,0,3145,3030,5934,4948,7549,3168,11560,2058,160,7632,7705,13,True,7354,True,2312,True,-54,F4:92:69:47:40:BA,1267,True,3396,4973,5396,205,True,608,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614
SJAMESON,KMANE,2021-08-06T10:05:17.3906119+10:00,2021-08-06T10:05:31.7549053+10:00,184820982,682051906,2,True,14364,True,C7:C0:15:14:E6:8B,1810,True,0,True,0,3092,2865,5859,4621,6639,3238,10202,2053,386,6773,6373,49,True,7449,True,2486,True,-53,C7:C0:15:14:E6:8B,1128,True,3219,4956,5370,178,True,615,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643
SJAMESON,KMANE,2021-08-06T10:05:21.1985962+10:00,2021-08-06T10:05:35.8239677+10:00,101010824,682581923,3,True,14625,True,C7:C3:13:2E:49:F9,2116,True,0,True,0,3113,2921,5838,4712,9353,3157,10516,2042,140,6227,6749,14,True,7396,True,2411,True,-53,C7:C3:13:2E:49:F9,1209,True,3076,4929,5366,205,True,623,True,CovidHomeAg,4,N/A ,21192-474,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642
